"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,400","25","201905","18","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,100","20","201905","22","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","36,100","9","201905","31","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","36,100","25","201906","4","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.8977","36,240","26","201906","11","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","37,400","19","201906","13","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,215","27","201906","23","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,100","14","201906","28","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.8977","36,150","21","201907","8","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,200","21","201907","9","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,300","12","201908","26","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","35,800","18","201909","6","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","36,100","16","201909","9","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,250","23","201909","29","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.8977","36,100","27","201910","4","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,728","9","201910","10","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,100","6","201910","10","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,250","22","201910","12","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,400","13","201910","12","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","34,000","2","201910","14","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,400","25","201910","15","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","36,500","16","201910","22","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","35,600","9","201910","22","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,200","20","201910","23","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","37,100","16","201910","26","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","36,100","16","201910","26","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","35,500","5","201910","29","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,600","13","201911","2","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.991","36,600","23","201911","3","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,100","12","201911","5","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,950","14","201911","18","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,600","18","201911","18","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,100","12","201911","23","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.8977","36,250","25","201911","24","분"
"경기도 김포시 마산동","BL-AC-6","김포한강 동일스위트ThePark1단지","84.9584","36,500","24","201911","29","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,400","15","201904","4","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,825","13","201904","4","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,300","22","201904","5","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,100","17","201904","12","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","38,500","9","201904","15","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,400","17","201904","19","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,000","22","201904","20","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","6","201904","22","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,525","4","201904","22","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,400","15","201904","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,000","16","201904","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","38,650","19","201904","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,400","13","201904","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,900","12","201904","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,500","18","201904","24","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,700","8","201904","25","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,200","24","201904","25","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,400","6","201904","26","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,400","8","201905","1","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,550","7","201905","2","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,100","16","201905","3","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,600","20","201905","6","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","37,400","26","201905","7","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","37,500","14","201905","8","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,500","9","201905","8","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,100","10","201905","11","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,100","19","201905","14","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,700","5","201905","21","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,000","11","201905","22","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,500","10","201905","26","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,000","15","201905","31","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","38,550","12","201906","1","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,600","20","201906","1","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,850","23","201906","11","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,350","18","201906","14","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,650","20","201906","20","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,600","16","201906","21","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,500","19","201906","22","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,900","16","201907","6","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","35,150","3","201907","12","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","35,150","3","201907","12","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,800","19","201907","18","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","8","201907","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","14","201907","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,050","13","201907","30","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,500","7","201908","2","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,200","9","201908","13","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,800","6","201908","21","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,500","19","201908","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,000","4","201908","24","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","15","201908","24","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","21","201908","26","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","35,600","3","201908","29","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,600","10","201908","30","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,100","25","201908","30","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,100","10","201908","31","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","22","201909","2","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,950","19","201909","5","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","9","201909","5","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,250","18","201909","7","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,900","14","201909","9","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,600","11","201909","9","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,500","13","201909","17","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,428","13","201909","20","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,000","7","201909","20","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,400","6","201909","22","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,900","22","201909","26","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,100","8","201909","26","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,600","13","201909","30","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,300","14","201910","5","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,400","15","201910","7","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,900","24","201910","8","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","34,700","2","201910","9","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,850","10","201910","10","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,480","21","201910","22","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","9","201910","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,600","18","201910","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,200","16","201910","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","38,500","8","201910","23","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","38,600","17","201910","24","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,000","20","201910","26","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,900","7","201910","27","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","37,100","14","201910","29","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,900","24","201911","1","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,600","18","201911","1","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,069","4","201911","2","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","38,000","19","201911","2","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,600","17","201911","5","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","38,300","7","201911","8","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,400","19","201911","9","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","34,900","2","201911","11","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","36,350","5","201911","11","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.8977","37,550","12","201911","21","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,600","24","201911","28","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.991","36,650","11","201911","28","분"
"경기도 김포시 마산동","BL-AC-7B","김포한강 동일스위트ThePark2단지","84.9584","36,800","25","201911","30","분"
"경기도 김포시 마산동","616-3","한강신도시레이크에일린의뜰","84.9023","33,161","2","201901","2","분"
"경기도 김포시 마산동","616-3","한강신도시레이크에일린의뜰","84.9023","34,781","4","201901","3","분"
"경기도 김포시 사우동","14-3","김포사우2지구 김포사우 아이파크","103.95","48,938","4","201901","5","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.7481","30,130","18","201902","11","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.6003","24,840","15","201902","15","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,410","7","201902","16","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.6003","24,823","18","201902","19","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,010","8","201903","7","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","30,050","15","201903","15","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,110","16","201903","18","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","30,250","17","201903","20","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,110","6","201903","23","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.97","25,450","18","201904","10","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.6003","24,740","16","201904","23","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.6003","21,570","1","201904","23","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,060","8","201905","1","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,310","19","201905","1","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,310","13","201905","27","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","29,050","18","201906","1","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","29,050","20","201906","4","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.6003","24,991","20","201906","7","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.994","30,980","17","201906","8","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.97","25,490","10","201906","15","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","28,850","16","201906","24","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,260","15","201906","29","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,114","5","201906","29","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,260","20","201907","5","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","29,196","8","201907","9","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.8209","27,512","2","201907","27","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.97","25,850","16","201908","7","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.994","31,280","14","201908","10","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.9416","31,470","19","201908","11","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,460","17","201908","25","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.994","31,231","7","201908","31","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","30,050","11","201909","9","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.7481","28,663","11","201909","19","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.7481","30,130","18","201909","26","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","29,250","10","201909","28","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","28,750","9","201910","3","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.7481","29,213","12","201910","18","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","25,670","2","201910","19","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","28,650","6","201910","25","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,092","10","201910","25","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.5745","28,050","19","201910","26","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,360","13","201910","26","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.9416","31,570","17","201910","31","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.97","24,500","4","201911","1","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","77.9681","28,056","4","201911","2","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,105","7","201911","5","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,460","14","201911","5","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,460","13","201911","9","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,360","20","201911","12","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,110","6","201911","14","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.8284","25,601","5","201911","16","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.994","30,780","15","201911","18","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","84.8209","29,290","12","201911","19","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.97","25,839","5","201911","23","분"
"경기도 김포시 양촌읍 양곡리","1268","김포한강 금호어울림1단지","59.97","25,900","19","201911","30","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.8209","26,420","1","201903","2","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.994","31,070","16","201903","3","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.994","30,260","6","201904","6","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.994","29,260","6","201904","24","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.8209","31,112","11","201906","13","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.8209","26,420","1","201906","13","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.9416","27,378","4","201907","16","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","77.9681","29,360","17","201909","19","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.994","31,070","12","201911","9","분"
"경기도 김포시 양촌읍 양곡리","1241","김포한강 금호어울림2단지","84.994","30,603","16","201911","16","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.8257","25,690","14","201902","17","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.8257","23,890","2","201903","11","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.8257","25,790","17","201907","1","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","52.2574","21,455","12","201907","22","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","52.2574","22,455","13","201908","8","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","52.2574","22,455","15","201910","2","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.9769","24,499","2","201910","16","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.9769","23,759","8","201910","20","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.8257","25,640","11","201911","10","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.8257","25,440","15","201911","27","분"
"경기도 김포시 양촌읍 양곡리","1551","김포한강 삼정그린코아 더베스트","59.9769","25,129","3","201911","29","분"
"경기도 김포시 양촌읍 양곡리","1238","양곡휴먼시아3단지(곡촌마을)","84.87","21,900","4","201909","20","분"
"경기도 김포시 양촌읍 양곡리","1238","양곡휴먼시아3단지(곡촌마을)","84.97","22,130","3","201910","23","분"
"경기도 김포시 양촌읍 양곡리","1238","양곡휴먼시아3단지(곡촌마을)","84.87","23,620","1","201910","29","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","44,370","11","201812","18","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","45,114","15","201812","20","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","45,814","23","201812","25","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","45,814","23","201812","25","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","44,370","14","201902","13","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","45,550","15","201902","28","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","44,270","13","201903","18","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","44,970","19","201903","22","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","44,370","19","201904","20","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.0828","37,957","3","201905","27","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","42,370","12","201905","29","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","41,510","4","201906","17","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","39,110","1","201907","11","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","43,670","19","201907","18","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","43,620","8","201908","5","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.0828","40,920","21","201908","8","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","45,487","17","201908","16","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","42,512","13","201908","20","분"
